number,value,params_bagging_temperature,params_border_count,params_depth,params_iterations,params_l2_leaf_reg,params_learning_rate,params_min_data_in_leaf,params_od_wait,params_random_strength,user_attrs_best_iteration,user_attrs_valid_corr,user_attrs_valid_mae,user_attrs_valid_r2,user_attrs_valid_rmse,user_attrs_valid_spearman_corr,user_attrs_valid_weighted_rmse_diagnostic_only,state
49,1.5145416211708256,7.59284227268528,254,4,1475,15.475799904240413,0.044918327636138906,35,206,6.375216255017149,545,0.7904402763162534,1.2031946850929478,0.624460211928314,1.5145416211708256,0.7857039965044704,1.5165052321872439,COMPLETE
50,1.5132315093933708,8.479143379099167,32,6,1774,38.82225536952798,0.034840962867318415,39,128,9.161578833538128,677,0.7912392090076821,1.2008331837858144,0.625109631260693,1.5132315093933708,0.785742224317538,1.514009503503918,COMPLETE
51,1.498899848423111,6.295659983014112,64,3,1169,11.455788022261865,0.05480678791515901,31,203,6.98932529969875,288,0.79519470444618,1.1985284724347323,0.632177101115584,1.498899848423111,0.7892537349753797,1.5009886733257607,COMPLETE
52,1.5032451379595637,6.8740455204608155,64,3,1179,11.87608392408834,0.05184295261476066,31,215,8.197596482614749,429,0.7939360869521391,1.1936095995851785,0.6300413830878531,1.5032451379595637,0.787166078690818,1.503514066747133,COMPLETE
53,1.501162252166284,7.055434918144731,64,3,915,19.02893078928674,0.023250444487673817,37,229,7.419414889883663,914,0.7946123091383237,1.1967526796296746,0.6310658968835894,1.501162252166284,0.7900128794133147,1.5016162617734512,COMPLETE
54,1.5121461789457473,5.877928097483879,64,4,1006,48.52254383752525,0.04026880934424186,32,246,6.9376397044254565,883,0.7916344115345328,1.1997361359572452,0.6256472013767774,1.5121461789457473,0.7840420037403326,1.5108397496050618,COMPLETE
55,1.4978284476048074,6.4436567004154215,64,3,1524,24.782318254978865,0.03216769471901879,25,202,5.583723064037915,770,0.7955428967196764,1.192818568213234,0.6327027465223842,1.4978284476048074,0.7897531118892674,1.4980495496326225,COMPLETE
56,1.503871754564664,6.377484264029105,64,3,1571,28.715540843866826,0.031712428970775475,24,203,4.957981146870274,1159,0.7938109645691968,1.1931777997667918,0.6297328897844146,1.503871754564664,0.7876089038660395,1.5023719263539672,COMPLETE
57,1.4991510340213277,7.160349512922549,64,3,1258,22.749984739763676,0.02613013362189246,35,197,5.589555094136211,893,0.7952717226708949,1.1934919198093372,0.6320538112820435,1.4991510340213277,0.7890955390230605,1.4992471180722824,COMPLETE
58,1.5033954442689226,5.773942042565999,64,3,1416,16.23689587884861,0.016242786572254406,31,208,6.296782694093621,1182,0.7938697953443166,1.1964492873651598,0.6299673966262463,1.5033954442689226,0.7886988051492955,1.5034950777108453,COMPLETE
59,1.4983206185822242,6.579718318257837,64,3,1256,11.333314938460706,0.037895227384730876,19,228,6.133755150655584,428,0.7954984476470681,1.1918779863211524,0.6324613266874022,1.4983206185822242,0.7901629213095449,1.4987417324862629,COMPLETE
60,1.5027842563497769,8.191591296151657,64,3,748,11.737496294012338,0.03892879298490557,18,168,4.787944137409125,663,0.7941250470678676,1.1970747985130532,0.6302682003655242,1.5027842563497769,0.7879011241701113,1.5018547888484388,COMPLETE
61,1.5012519003111662,6.783525014307202,64,3,1303,8.475828621421499,0.03185530750932878,30,229,6.630125847419515,807,0.7945894735967758,1.1949651537500088,0.631021830700252,1.5012519003111662,0.7889846511244424,1.5020217166922285,COMPLETE
62,1.4994329546445009,7.530820798986216,64,3,1102,17.187741545931097,0.04560844576288662,25,215,6.132604741965788,429,0.7950734187295855,1.1926333456755271,0.6319154111208707,1.4994329546445009,0.789546046081858,1.499827471010887,COMPLETE
63,1.5031962183067955,6.569365485063318,64,3,1603,13.071280872774654,0.021787697739366757,14,199,5.5277924799459575,1201,0.7941419553996553,1.1950065930097666,0.6300654615992523,1.5031962183067955,0.788904036748097,1.503084762277391,COMPLETE
64,1.501104389807553,6.189557225865866,64,3,1478,14.667414287771338,0.037496059988868374,19,239,7.100466926580307,413,0.7945913852777742,1.1985468134645492,0.6310943374948208,1.501104389807553,0.7879978105723784,1.5025511207920228,COMPLETE
